FZD6	VNN2
FZD6	KLRAP1
FZD6	TMPRSS12
FZD6	GPR114
FZD7	VNN2
FZD7	LAMP1
FZD7	ATP2B2
FZD7	SLC39A4
FZD8	IPPK
HUS1	RAD17
HUS1	ARPC5
HUS1	VSIG1
HUS1	LAMP3
HUS1	RAD1
HUS1	SLAMF7
HUS1	CD70
CACNB1	CACNB3
CACNB1	CACNB2
MOCOS	RGS20
MOCOS	IQCF1
MOCOS	TULP2
MOCOS	KLK11
MOCOS	CRTAC1
MOCOS	PLAU
MOCOS	DOCK5
MOCOS	HSD17B8
MOCOS	TKT
MOCOS	IFIT1B
MOCOS	RAB3A
MOCOS	CHIA
MOCOS	TSHR
MOCOS	PARVA
ACMSD	CDK20
C10orf71	DYRK1A
C10orf71	DYRK1B
C10orf71	DCAF7
LOC100510589	USP32
PHYH	C6orf226
PTPMT1	MRPL12
PTPMT1	SLC2A12
PTPMT1	LAMP2
ASH1L	NXF2
ASH1L	MORF4L2
ASH1L	MORF4L1
ASH1L	THAP7
RASSF2	PPP1R9A
RASSF2	STK3
RASSF2	STK4
RASSF2	YWHAG
HIST1H1T	FARS2
HIST1H1T	ZCCHC17
HIST1H1T	NPDC1
HIST1H1T	RRP8
HIST1H1T	SRSF12
HIST1H1T	TTF1
HIST1H1T	RPS5
HIST1H1T	TUBA8
HIST1H1T	RPS3
HIST1H1T	ZNF71
HIST1H1T	HIST1H2BA
HIST1H1T	KRI1
HIST1H1T	BRIX1
HIST1H1T	DDX10
HIST1H1T	PURB
HIST1H1T	DDX52
HIST1H1T	DHX57
HIST1H1T	RPF2
HIST1H1T	DDX56
HIST1H1T	DDX54
HIST1H1T	ZNF668
HIST1H1T	ZCCHC9
HIST1H1T	ZC3HAV1
HIST1H1T	RBM19
HIST1H1T	ZCCHC7
HIST1H1T	MOV10
HIST1H1T	NOL12
HIST1H1T	TOE1
HIST1H1T	CCDC75
HIST1H1T	C3orf26
HIST1H1T	BHLHA15
HIST1H1T	GNL2
HIST1H1T	RRS1
HIST1H1T	SREK1
HIST1H1T	ZCRB1
HIST1H1T	SCAF1
HIST1H1T	BUD13
HIST1H1T	FGF8
HIST1H1T	HIST1H1E
HIST1H1T	HIST2H2AB
HIST1H1T	CHERP
HIST1H1T	NAT10
HIST1H1T	ZC3H8
HIST1H1T	CCDC137
HIST1H1T	WDR46
HIST1H1T	RPL30
HIST1H1T	C9orf114
HIST1H1T	YTHDC1
HIST1H1T	RPL10A
HIST1H1T	DKC1
HIST1H1T	RRP12
HIST1H1T	UPF1
HIST1H1T	ZNF771
HIST1H1T	RPL26L1
HIST1H1T	ZNF724P
HIST1H1T	YBX2
CLEC4M	CD209
CLEC4M	GFAP
ATP12A	PTH1R
ATP12A	TUSC5
ATP12A	PTGFR
ATP12A	HS2ST1
ATP12A	FCGR3B
ATP12A	PRG3
ATP12A	RARS2
ATP12A	GPR77
ATP12A	C1QB
ATP12A	SPINT2
ATP12A	SRPRB
ATP12A	TMED2
ATP12A	TRABD
ATP12A	C1orf85
ATP12A	SUSD4
ATP12A	TMEM206
ATP12A	TMEM223
ATP12A	CTDSP1
ATP12A	HSD17B6
ATP12A	TNFRSF9
ATP12A	ODF4
ATP12A	S1PR1
ATP12A	ATP1B3
ATP12A	IRGC
ATP12A	GRPR
ATP12A	SLC15A1
ATP12A	WBP1
ATP12A	TACR1
ATP12A	DLK1
ATP12A	FEZ1
ATP12A	MRAP2
ATP12A	CLEC2D
ATP12A	P2RY14
ATP12A	ITM2A
ATP12A	AGTR1
ATP12A	TIMM23
ATP12A	SLC2A5
ATP12A	SLAMF1
CTRB2	CTRB1
AMFR	ZNRF4
AMFR	SLC13A2
